item_id,annotator_id,label,category,timestamp
A590,r1,1,sports,2025-08-26T09:01:15
A590,r2,1,sports,2025-08-26T09:01:50
A590,r3,0,sports,2025-08-26T09:02:15
A590,r4,1,sports,2025-08-26T09:02:48
A590,r5,1,sports,2025-08-26T09:03:20
A590,r6,1,sports,2025-08-26T09:03:46
A591,r1,0,health,2025-08-26T09:04:15
A591,r2,0,health,2025-08-26T09:04:52
A591,r3,1,health,2025-08-26T09:04:58
A591,r4,1,health,2025-08-26T09:05:10
A591,r5,1,health,2025-08-26T09:05:19
A591,r6,1,health,2025-08-26T09:05:34
A592,r1,1,finance,2025-08-26T09:06:12
A592,r2,0,finance,2025-08-26T09:06:41
A592,r3,0,finance,2025-08-26T09:06:52
A592,r4,1,finance,2025-08-26T09:06:57
A592,r5,0,finance,2025-08-26T09:07:37
A592,r6,1,finance,2025-08-26T09:08:12
A593,r1,0,sports,2025-08-26T09:08:54
A593,r2,1,sports,2025-08-26T09:09:38
A593,r3,1,sports,2025-08-26T09:09:46
A593,r4,0,sports,2025-08-26T09:10:11
A593,r5,1,sports,2025-08-26T09:10:22
A593,r6,1,sports,2025-08-26T09:11:02
A594,r1,1,finance,2025-08-26T09:11:31
A594,r2,0,finance,2025-08-26T09:11:40
A594,r3,0,finance,2025-08-26T09:12:08
A594,r4,1,finance,2025-08-26T09:12:38
A594,r5,0,finance,2025-08-26T09:13:10
A594,r6,0,finance,2025-08-26T09:13:22
A595,r1,1,sports,2025-08-26T09:13:32
A595,r2,1,sports,2025-08-26T09:13:47
A595,r3,0,sports,2025-08-26T09:14:08
A595,r4,1,sports,2025-08-26T09:14:27
A595,r5,0,sports,2025-08-26T09:15:06
A595,r6,1,sports,2025-08-26T09:15:12
A596,r1,1,sports,2025-08-26T09:15:18
A596,r2,1,sports,2025-08-26T09:15:26
A596,r3,1,sports,2025-08-26T09:15:50
A596,r4,1,sports,2025-08-26T09:16:33
A596,r5,1,sports,2025-08-26T09:16:49
A596,r6,1,sports,2025-08-26T09:17:03
A597,r1,0,health,2025-08-26T09:17:19
A597,r2,1,health,2025-08-26T09:17:41
A597,r3,1,health,2025-08-26T09:18:21
A597,r4,1,health,2025-08-26T09:18:53
A597,r5,1,health,2025-08-26T09:19:04
A597,r6,1,health,2025-08-26T09:19:34
A598,r1,1,finance,2025-08-26T09:19:50
A598,r2,0,finance,2025-08-26T09:20:20
A598,r3,0,finance,2025-08-26T09:20:46
A598,r4,0,finance,2025-08-26T09:20:53
A598,r5,0,finance,2025-08-26T09:21:24
A598,r6,1,finance,2025-08-26T09:22:01
A599,r1,1,health,2025-08-26T09:22:21
A599,r2,0,health,2025-08-26T09:22:42
A599,r3,0,health,2025-08-26T09:22:53
A599,r4,1,health,2025-08-26T09:23:25
A599,r5,1,health,2025-08-26T09:24:08
A599,r6,0,health,2025-08-26T09:24:21
A600,r1,0,finance,2025-08-26T09:24:33
A600,r2,0,finance,2025-08-26T09:24:59
A600,r3,0,finance,2025-08-26T09:25:08
A600,r4,0,finance,2025-08-26T09:25:49
A600,r5,0,finance,2025-08-26T09:26:26
A600,r6,0,finance,2025-08-26T09:26:44
